training size 100
gp_v mean, max, min 0.6408752446084648 0.6630515959104735 0.6121263313836868
/n/holyscratch01/kozinsky_lab/xiey/Stanene_revise/flare/flare/mgp/mapxb.py:528: UserWarning: The minimal distance in training data is lower than the current lower bound, will reset lower bound to 2.46170619855329
  "The minimal distance in training data is lower than "
/n/holyscratch01/kozinsky_lab/xiey/Stanene_revise/flare/flare/mgp/mapxb.py:499: UserWarning: The containers for variance are not built because svd_rank='auto'
  "The containers for variance are not built because svd_rank='auto'"
MAE 1 5 0.16021730433818326 0.8010925489466478
/n/holyscratch01/kozinsky_lab/xiey/Stanene_revise/flare/flare/mgp/mapxb.py:528: UserWarning: The minimal distance in training data is lower than the current lower bound, will reset lower bound to 2.46170619855329
  "The minimal distance in training data is lower than "
/n/holyscratch01/kozinsky_lab/xiey/Stanene_revise/flare/flare/mgp/mapxb.py:499: UserWarning: The containers for variance are not built because svd_rank='auto'
  "The containers for variance are not built because svd_rank='auto'"
MAE 2 5 0.10539378430306735 0.7462690289115321
MAE 2 10 0.09143284272080336 0.7323080873292682
MAE 2 15 0.09143284272080333 0.7323080873292682
MAE 2 20 0.09143284272080333 0.7323080873292682
MAE 2 25 0.09143284272080333 0.7323080873292682
MAE 2 30 0.09143284272080333 0.7323080873292682
MAE 2 35 0.09143284272080333 0.7323080873292682
MAE 2 40 0.09143284272080333 0.7323080873292682
MAE 2 45 0.09143284272080333 0.7323080873292682
MAE 2 50 0.09143284272080333 0.7323080873292682
MAE 2 55 0.09143284272080333 0.7323080873292682
MAE 2 60 0.09143284272080333 0.7323080873292682
MAE 3 5 0.09879440138816051 0.7396696459966252
MAE 3 10 0.06499874722762351 0.7058739918360882
MAE 3 15 0.0505298810042731 0.6914051256127379
MAE 3 20 0.038995917732826096 0.6798711623412907
MAE 3 25 0.03941338133062324 0.680288625939088
MAE 3 30 0.03954425646136829 0.6804195010698331
MAE 3 35 0.039313624905501325 0.6801888695139661
MAE 3 40 0.03926033476104995 0.6801355793695145
MAE 3 45 0.03925651334886091 0.6801317579573256
MAE 3 50 0.03925541327744454 0.6801306578859093
MAE 3 55 0.039254946663979884 0.6801301912724447
MAE 3 60 0.03925556374472595 0.6801308083531907
MAE 3 65 0.039255785074915645 0.6801310296833805
MAE 3 70 0.03925578642377283 0.6801310310322376
MAE 3 75 0.0392557881670839 0.6801310327755486
MAE 3 80 0.0392557882213486 0.6801310328298134
MAE 3 85 0.03925578821749191 0.6801310328259567
MAE 3 90 0.0392557882174919 0.6801310328259567
MAE 3 95 0.0392557882174919 0.6801310328259567
MAE 3 100 0.0392557882174919 0.6801310328259567
MAE 3 105 0.03925578821749189 0.6801310328259567
MAE 3 110 0.03925578821749189 0.6801310328259567
MAE 3 115 0.03925578821749189 0.6801310328259567
MAE 3 120 0.03925578821749189 0.6801310328259567
MAE 3 125 0.039255788217491885 0.6801310328259567
MAE 3 130 0.03925578821749189 0.6801310328259567
MAE 3 135 0.03925578821749189 0.6801310328259567
MAE 3 140 0.039255788217491885 0.6801310328259567
MAE 3 145 0.03925578821749188 0.6801310328259567
MAE 3 150 0.03925578821749188 0.6801310328259567
MAE 3 155 0.039255788217491885 0.6801310328259567
MAE 3 160 0.03925578821749188 0.6801310328259567
MAE 3 165 0.03925578821749188 0.6801310328259567
MAE 3 170 0.03925578821749188 0.6801310328259567
MAE 3 175 0.039255788217491885 0.6801310328259567
MAE 3 180 0.039255788217491885 0.6801310328259567
MAE 3 185 0.039255788217491885 0.6801310328259567
MAE 3 190 0.039255788217491885 0.6801310328259567
MAE 3 195 0.03925578821749188 0.6801310328259567
MAE 3 200 0.039255788217491885 0.6801310328259567
MAE 3 205 0.039255788217491885 0.6801310328259567
MAE 3 210 0.03925578821749188 0.6801310328259567
MAE 3 215 0.03925578821749188 0.6801310328259567
MAE 3 220 0.03925578821749188 0.6801310328259567
MAE 3 225 0.03925578821749188 0.6801310328259567
MAE 3 230 0.03925578821749188 0.6801310328259567
MAE 3 235 0.03925578821749188 0.6801310328259567
MAE 3 240 0.039255788217491885 0.6801310328259567
MAE 3 245 0.039255788217491885 0.6801310328259567
MAE 3 250 0.03925578821749188 0.6801310328259567
MAE 3 255 0.03925578821749188 0.6801310328259567
MAE 3 260 0.03925578821749187 0.6801310328259567
MAE 3 265 0.03925578821749187 0.6801310328259567
MAE 3 270 0.03925578821749188 0.6801310328259567
MAE 3 275 0.03925578821749188 0.6801310328259567
MAE 3 280 0.03925578821749188 0.6801310328259567
MAE 3 285 0.03925578821749188 0.6801310328259567
MAE 3 290 0.03925578821749188 0.6801310328259567
MAE 3 295 0.03925578821749188 0.6801310328259567
MAE 3 300 0.03925578821749188 0.6801310328259567
MAE 4 5 0.07197306789424218 0.7128483125027069
MAE 4 10 0.030832562495415234 0.67170780710388
MAE 4 15 0.010886909907665929 0.6517621545161307
MAE 4 20 0.002456115749015983 0.6384191288594487
MAE 4 25 0.000777244867852881 0.6407698796610191
MAE 4 30 0.0007573871930976889 0.6415386067105654
MAE 4 35 0.0007563542285459801 0.6415298357027284
MAE 4 40 0.0006575485436374728 0.6412563853922699
MAE 4 45 0.0006495791187805799 0.6411556558911645
MAE 4 50 0.0006455109580502094 0.641156108832338
MAE 4 55 0.0006412993281087059 0.6411338650994639
MAE 4 60 0.0006432305484215683 0.6411414361091139
MAE 4 65 0.0006442275003228653 0.6411501412093304
MAE 4 70 0.0006447754276739348 0.6411521984612055
MAE 4 75 0.0006448916432460444 0.6411519232603508
MAE 4 80 0.0006450963049270808 0.6411529920591874
